Workshop,Experience ID,Participant ID,Created,Categories,Sources,Description,Tag,,,,,,,,,,,,,,,,,,
007,871,324,6/11/2020 15:10,interactions,"leadership,peers","In a male dominated profession and group, I find it offensive that its assumed I would take care of the social events (i.e.,ordering lunch, etc.)",,,,,,,,,,,,,,,,,,,
007,872,238,6/11/2020 15:10,"access,skills,learning,career,recognition,respect,interactions",manager,"During an OTR testimony, which I was supposed to lead, my manager kept jumping in and taking over large portions of the questioning. I was doing a good job and had created the question list. I have experience doing depositions and interviews.",,,,,,,,,,,,,,,,,,,
007,873,245,6/11/2020 15:10,"access,skills,learning,compensation,career,life,recognition,respect,interactions","policy,leadership,hr,manager,peers,reports","I believe because I have a great set of senior leaders and peers in my group, I have not experienced any feelings of exclusion in any of the categories presented here during my time at *company*.",,,,,,,,,,,,,,,,,,,
007,882,328,6/11/2020 15:10,"learning,respect,interactions",peers,"I had a peer mentor who made it clear he did not want to mentor me, and undermined me publicly",,,,,,,,,,,,,,,,,,,
007,875,259,6/11/2020 15:10,"respect,interactions","leadership,manager,peers","I work in an environment with many ""alpha male"" types.  If I try to get a word in or continuing talking to finish a point, I'm told to be stop.  However, interruptions, sarcasm, and ""loud"" talking are allowable for men in the room.",,,,,,,,,,,,,,,,,,,
007,876,274,6/11/2020 15:10,"respect,interactions",leadership,"Being called 'young lady' by an older, male VP in front of a room of people as a response to something I said.",,,,,,,,,,,,,,,,,,,
007,878,327,6/11/2020 15:10,"access,career","hr,customers",Often the only female and Black person in a management position at meetings,,,,,,,,,,,,,,,,,,,
007,879,235,6/11/2020 15:10,"access,respect,interactions","manager,peers",Two of my peers are best friends. In meetings they tend to dismiss what I say and just agree with each other. My manager doesn't say anything.,,,,,,,,,,,,,,,,,,,
007,880,349,6/11/2020 15:10,"skills,career,recognition",manager,There were times in the past where I felt excluded by my team because my suggestions were often not supported.  That has not happened in my current role.,,,,,,,,,,,,,,,,,,,
007,881,262,6/11/2020 15:10,"respect,interactions",leadership,"A senior department leader often makes religious references that make me feel uncomfortable, as I observe a different religion.",,,,,,,,,,,,,,,,,,,
007,884,231,6/11/2020 15:10,access,manager,Managers seem to have favorites who are given access.,,,,,,,,,,,,,,,,,,,
007,885,360,6/11/2020 15:11,interactions,"leadership,peers",I feel excluded in workplace interactions.,,,,,,,,,,,,,,,,,,,
007,886,218,6/11/2020 15:11,life,"leadership,peers",Extreme pressure to work ADDITIONAL hours prior to maternity leave so that my case numbers are still high for end of year evaluations.,,,,,,,,,,,,,,,,,,,
007,887,244,6/11/2020 15:11,"respect,interactions","policy,hr","I tried to raise a concern to male HR members about how *company* was lacking in policies for when members of the public, like brokers or customers, call us and tell us they are suicidal. At first, I was brushed off and told something like it was not *company*'s duty to take care of these people. When a suicidal broker called me a second time, I raised the concerns again and was finally understood but told to talk to my manager. I already talked to my manager, which is why I was reaching out to HR. While this situation could have been a simple misunderstanding, I felt like these men were discounting me as just an ""emotional,"" ""sympathetic"" woman.",,,,,,,,,,,,,,,,,,,
007,888,351,6/11/2020 15:11,"skills,recognition,respect,interactions","leadership,peers",Found issues with a process and brought it to management's attention with solutions.  I was included on the first email discussing the issue and I was then excluded from the email chain and was informed later by a peer that a meeting was held with technology to discuss and implement a fix.,,,,,,,,,,,,,,,,,,,
007,889,345,6/11/2020 15:11,"access,skills",manager,"The other person ask me the question for they do not know and they do not let the other know, where they found the answer.",,,,,,,,,,,,,,,,,,,
007,890,252,6/11/2020 15:12,access,manager,There seems to be a bias towards younger employees.,,,,,,,,,,,,,,,,,,,
007,891,266,6/11/2020 15:12,access,"leadership,peers","Men will talk over me in meetings occasionally, but it was much worse when I was younger. I think that it's better now in part because I'm older, but also because I've become more skilled in controlling the conversations.",,,,,,,,,,,,,,,,,,,
007,892,223,6/11/2020 15:12,compensation,"leadership,hr,manager","I do not feel that I am compensated fairly in salary and rank for my skills, work experience, and years of service at *company*.",,,,,,,,,,,,,,,,,,,
007,893,206,6/11/2020 15:14,"learning,respect",peers,"During a meeting, a colleague used the the full name of the cop but only the last name for George Floyd. I think that it was a hard learning moment to see how different people may not realize the systematic racism that we are allowing to happen.",,,,,,,,,,,,,,,,,,,
007,894,206,6/11/2020 15:15,respect,"leadership,hr,manager,peers,customers","The use of ""you guys"", ""young lady"", and other terms have been used and are subtly not inclusive.",,,,,,,,,,,,,,,,,,,
007,895,244,6/11/2020 15:16,"respect,interactions",peers,"A white, male peer walked out of a room when me, a mixed Asian and white woman, and my other peer, a Latina woman, were trying to explain certain nuances of racism to him.",,,,,,,,,,,,,,,,,,,
007,883,318,6/11/2020 15:10,respect,leadership,"Only my work was reviewed and my mistakes were made public to the team.  When I asked why the other team wasn't being reviewed, I was told they would be reviewed next year. Next year never came.",,,,,,,,,,,,,,,,,,,
007,897,336,6/11/2020 15:18,"skills,career","leadership,manager",I feel siloed into my current practice/function though I would like to eventually move to another practice that better suits my skillset.,,,,,,,,,,,,,,,,,,,
007,898,351,6/11/2020 15:18,"career,recognition,respect",leadership,"Management does not seem to notice my contributions.  For example, I had a responsibility for several years and it was only last year that management seems to have noticed my effort to achieve this task.",,,,,,,,,,,,,,,,,,,
007,899,312,6/11/2020 15:20,respect,leadership,"If I disagreed with my Senior Leader and spoke up, I was classified as too dominant.  He wanted me to act like his other women managers, who just agreed with him or kept their mouth shut. I've had my Incentive Compensation cut because I didn't agree my VP.",,,,,,,,,,,,,,,,,,,
007,900,206,6/11/2020 15:20,"learning,respect,interactions",peers,"A male colleague, who is in the same position as me, but does have 20 years more experience, works very closely with me. Sometimes brushes off ideas that I have, or comes up with a reason why it wouldnt work (and wont continue the conversation), and does not respect that I bring a lot to the table. My direct manager is much more open, but it is difficult to interact and feel good when interacting with this colleague, even in team meetings.",,,,,,,,,,,,,,,,,,,
007,901,351,6/11/2020 15:21,"access,learning,career","policy,leadership",The selection of employees for projects are based on relationship with management.,,,,,,,,,,,,,,,,,,,
007,902,302,6/11/2020 15:21,"access,career",manager,"Slots for special projects were often reserved for specific employees, and not made available/known to anyone else. Consequently, I often didn't even have a chance to express interest.",,,,,,,,,,,,,,,,,,,
007,903,235,6/11/2020 15:22,"skills,recognition,respect","manager,peers","My role is much more limited than those with my title in other offices because my manager is concerned about the feelings of my white peers, although I outrank them. I feel like a figurehead. I have to stay in a very narrow lane. But, on the other hand, my peers ask me to do things that they don't want to do and the reason given is that I outrank them.",,,,,,,,,,,,,,,,,,,
007,904,238,6/11/2020 15:22,"access,skills,learning,career,recognition,respect,interactions","leadership,manager","Our director does not get involved much with case matters that we work on with our managers. When we do meet with the director to discuss next-steps on serious matters, the director usually dialogues with the manager and not staff during the meeting, although the staff member did the work and knows more about the matter than the manager. As a result, as a staff member, I feel disrespected, excluded and that my contribution to my work doesn't matter.",,,,,,,,,,,,,,,,,,,
